tweet_id,username,tweet_content,tweet_label
1970758062668685610,Cambuk♣Malaikat,Ya gimana ya.. biasa dapet katering seminggu 20 bungkus. Sdh diajak proyek dapur MBG yg sehari 3000 porsi,
1970758052891754726,αιяα ηтιє🎀👩‍❤️‍💋‍👨,"Padahal sudah ratusan anak keracunan MBG
Apa iya harus smpai ada yg meninggal?
Pak @prabowo bukan kami menolak kebijakan ini tp Krn pelaksanaannya yg kacau kami kuatir dampak keracunan pd fisik anak selanjutnya
Coba baca efek jangka panjang salmonella,rasanya terlalu mengerikan‼️",
1970758049112760416,🌚,gila ya ini MBG keracunan mulu mau sampe berapa korbannya 😭 dzalim bgt sih,
1970758027637932344,lina andriani,"@zanatul_91 Ini ga ada yang curiga kemana aja dana MBG nguap nya

Hingga nyawa seperti ga berharga",
1970757986839863361,Helmi Setiabudi,MBG... Embego,
1970757967533498634,BERSIHKAN SAMPAH,"@kompascom TANGKAP PEMILIK DAPUR MBG BERACUN, UNTUK DIHUKUM SEBERAT-BERATNYA.📌📌📌📌",
1970757905352925375,Abu Fahad,"@tempodotco Mbg = mantap bagi gw
Tender dpt mreka2 ajeee.. yg kaya linkungan dia ajee
Rakyat ttp susah ajeee",
1970757894527397950,AURO🌍,@uiuxweb i’m watching how the real value around mbg might start to show as more eyes turn to rwas and fundamentals over spot price,
1970757869856530711,Wota,"Ngasih makan MBG aja ga becus, sok-sok an lumbung pangan dunia",
1970757860851360083,Nobody,"Bisa ga sih program MBG ini sesekali di kirim &amp; di makan oleh para menteri &amp; pejabat, biar pada tahu gimana rasanya keracunan makanan lalu diangkut pakai ambulan.
.
.
.
.
Selamat Hari Agraria Ahmad jadi bri merchant Tasya Farasya Cipongkor Dada Menteri Desa. https://t.co/iwl1gbjvWd",
1970757849258287198,bildtank,"lebih baik MBV daripada MBG ya kak? 

shoegaze bray",
1970758567788773393,"𝒙𝒐, 𝒆𝒗𝒂𝒏","@txtdrimedia kebayang ga si kalau anggaran pendidikan yang di gunakan untuk mbg hari ini besok habis? kemungkinan program wajib belajar 12 tahun bakal terancam, banyak anak-anak putus sekolah, karena tidak mampu bayar spp 🥺",
1970758527468872187,meowed,@txtdrimedia sedaaap... gurih banget ini mbg,
1970758471374217461,Wahyudi,"@RadioElshinta Ribuan lebih siswa yang kebanyakan anak-anak SD dpt MBG dan KERACUNAN, tetapi pihak penyuplai MBG nya tidak ada satupun yang di proses HUKUM. Lama-lama bisa MATI anak orang dapat dapat Kualitas MBG yang sudah basi dan beracun.",
1970758462272688483,BERSIHKAN SAMPAH,"@infobdg TANGKAP PEMILIK DAPUR MBG BERACUN, UNTUK DIHUKUM SEBERAT-BERATNYA.📌📌📌📌",
1970758433671651464,cinggaro®,"yang
mulia
bapak
presiden
@prabowo 
mohon MBG dihentikan dulu
dan kepala BGN diganti segera",
1970758413937455199,mbell_gedhess,"@rodi_mufrodi @hasyimmah Dr bbrp titik lokasi penelitian ditemukan, MBG yg beracun itu krn adanya kontaminasi bakteri E coli, Salmonella, Bacillus cereus.Pd penelitian tsb,disimpulkan bhw penyebab utama keracunan itu adl kebersihan peralatan msk yg kurang, sanitasi lingkungan, suhu &amp; durasi penyimpanan.",
1970758404177371646,Qiumoy,@IndraJPiliang Anehnya gak ada satu pun kabar dapur MBG yg dilaporkan ke polisi,
1970758393456664866,Mar'ah🍉,"@txtdrimedia Asli deh ini tuh sebetulnya kasian banget, soalnya guru jg jadi korban. Ummi gue guru, sebelum ada isu efisiensi untuk MBG ini, banyak guru di sekolahnya yg dapet dana hibah, sekarang dipangkas jadi tinggal beberapa aja yg dapet.. jadi mereka harus bagi lagi biar semua guru dapet",
1970758284828434492,Nobody,"Badan gizi nasional tolak usulan MBG diganti jadi uang tunai.

Kok bisa ditolak, apa karena lahan basah cuan?
.
.
.
.
Selamat Hari Agraria Ahmad jadi bri merchant Tasya Farasya Cipongkor Dada Menteri Desa. https://t.co/0RxvgihFKb",
1970758254793007286,hywnnkw,"indonesia bakal jadi MBG dunia.
indonesia menjadi negara yang maju &amp; besar mungkin bisa dicapai karena sebagian negara kompetitor dalam bidang perdagangan akan berkurang karena keracunan massal.",
1970762328011612292,Never,"🚨 Diduga Ker4cunan Makanan di Cipongkor, Bandung Barat 🚨

Mendapat laporan, kembali terjadi kasus ker4cunan makanan di Kecamatan Cipongkor, Bandung Barat, Rabu (24/9).

Mengutip dari PRFM, k0rban diduga mengalami ker4cunan makanan jenis MBG. Para k0rban berdatangan ke GOR dan https://t.co/IpRzQJPvUz",
1970762320885559620,Candra Rudy,@ubegebe1 Harus ada korban jiwa anak2 dulukah hingga program MBG ini dihentikan??😭😭,
1970762316166897699,noe🍉,"@infobdg Per hari ini tambah lagi keracunan di cipongkor ""beda dapur pengelola"" ponakan gue kena... di cihampelas cililin juga ... 
Ini MBG gila sih ke mau ngebantai dg target anak""  BUKAN BERGIZI TAPI MAU BUNUH ANAK. https://t.co/99FXPPBT3j",
1970762201347846360,mbell_gedhess,"Menyebut keracunan MBG hy ""keteledoran"" adl bentuk penyepelean mslh yg berbahaya. Krn memberi kesan : masalahnya kecil bs dimaklumi, tdk perlu investigasi mendalam,tdk ada tanggung jawab serius yg hrs dipikul.",
1970762199087116292,NBX funboy,@kompascom Menu MBG diberbagai daerah banyak kualitas basi tapi institusi BGN cm jago berdalih tanpa ada investigasi menyelidiki kasus yg muncul berkaitan menu MBG yg basi dan menyebabkan keracunan.. Masih aja cari alasan pembenaran utk cuci tangan atas kelalaian yg ada,
1970762189205356688,vivi🦥,"sok sok an bett, lu mbg aja kga becus ngurusnya",
1970762162743451942,IDN Times Kaltim,"Dapur Ditutup usai Siswa Keracunan, Orang Tua di Ketapang Tolak MBG https://t.co/6ocNRkJuDz",
1970762130975830384,offsidetrap,@individuliar Pak Ai mbg tos aya hoyong ngambil mbg,
1970762117197504927,betmen,@detikcom @detikjabar_ lagian pensiunan tni suruh ngurusin gizi MBG,
1970762081210351932,BERSIHKAN SAMPAH,"TANGKAP PEMILIK DAPUR MBG BERACUN, UNTUK DIHUKUM SEBERAT-BERATNYA.📌📌📌📌",
1970762056388485229,Raden SyamiLL Syafi’i,"@bobby_risakotta Tidak usah berhayal paman.
Lihatlah Ribuan dapur MBG sedang dibangun, dan rata rata milik Para Pejabat yg memutuskan program tersebut. 
Lantas siapa yg bisa mengalihkan ataupun menyetop ini kegiatan???
Di depan mata, MBg adalah mesin pencetak uang yg pasti. 
Jelas untungnya.",
1970762020619460672,^cing_ren^,"Ah nggak juga, nasi dirumah masak pagi sampe malam kagak basi 😊

Lauk santen based beli pagi, sore baru agak bau, hilang setelah dinget...tau dinget?

Masalahnya emang bahan bakunya aja jelek :)

Kakehan cangkem bos MBG nih, ndak ngerti kondiai lapangan bacot~

Pantes diganti!",
1970762000826552559,ONYA 🇵🇸 🇮🇩,"YANG PALING BERTANGGUNGJAWAB ATAS KEKACAUAN MBG INI YAA PRABOWO. Enak bener yaa penguasa maen lepas tanggungjawab.

Dituntut di akhirat baru tau rasa!",
1970761995575271600,Namus,"@CrazierBe46651 @RkytJlata @msaid_didu Kalo selektif, resikonya kecemburuan sosial, sulit menentukan sekolah mana yang layak dan tdk layak. Dan bisa menimbulkan stigma ""sekolahmu penerima MBG, berarti sekolah anak2 miskin"".. Tujuan pemerintah kan  semua anak, kaya atau miskin berhak mendapatkan makan bergizi disekolah",
1970761858933280886,Kananta Sari,"Klu di stop cuanya hilang ga dpt bagian lg anggota DPR,kerna banyak aggota dpr yg punya DAPUR MBG",
1970761836577595633,ZLEBOR,@Herdheeana @BiLLRaY2019 Kl dipikir secara logika ga mungkin ada orang yg sengaja kasi mkn ank org yg ada belatungnya kecuali ada indikasi mau sabotase program MBG itu sendiri,
1970761715446096035,UW #ACAB,noh mbg aja banyak yang keracunan 🖕 https://t.co/Giw0z6Yss5,
1970761634668052719,Butiran Debu,"@ObiWan_Catnobi nih contoh riil nya.. MBG (program by product) bikin harga ayam inflasi gila2an.. harga ayam idup di kandang dari sebelumnya under 20k/kg jadi segini alias MBG bikin inflasi sekitar 10-25%..

itu saat anggaran MBG 15T loh, bayangin aj inflasinya tahun depan saat anggaran MBG 335T https://t.co/NIjyUR19dz",
1970761630758928470,egi,buset ini mbg ada keracunan lagi? https://t.co/gpvPE8oydq,
1970761612320743914,(⁠ ⁠˘⁠ ⁠³⁠˘⁠)⁠♥maa,"@KuntoAjiW Aku malah berdoa paling kenceng semoga sekolah anakku ga ada MBG😭
Soalnya udah 2 kali anakku masuk ranap krna pencernaannya sensitif, capek banget bolak balik RS tuh😭😭😭",
1970761585187770763,Average Wawas Fan,@zackizax What's MBG?,
1970761584655167664,Rooftop,"@Yurissa_Samosir @prabowo @choymarkochoy_ @ay_prakasa2225 @JamalBoegis @msaid_didu @AmaluddinSSili1 @Panitia68285950 @PutriKayan16645 @v_arumsepty @qentrunx Dana MBG lgsg kasih ke sekolah aja, spy korlas yg urus makanan anak². Ibu2 korlas itu sat set berez, mereka tahu makanan yg bergizi n kegemaran anak2 mereka.",
1970761568511238426,Mingfan,"@PDasamuka @kompascom Ya ga bakalan berani berhentikan MBG, kan itu janji kampanye mantan suaminya... Sebusuknya program MBG yg sdh makan korban 5000anak (yg terdata saja ini, yg tdk terdata mgkn bs 3xlipat) ya akan tetap berjalan.. Apalag mitra dapur kebanyakan kroni2 partai dan timses nya",
1970761530737410259,RBTV JOGJA,"Program MBG, ORI DIY Buka Suara Terkait Dugaan Permasalahan yang Disembunyikan https://t.co/f0kgReJYN0 
#oridiy #programmbg #yogyakarta #rbtvjogja #news #kabarjogjarbtv #update #terpercaya https://t.co/7oP244AX69",
1970761483329118478,NPC menggemaskan,"Jika proyek MBG dihentikan, saya akan menggunduli rambut kepala sbg wujud syukur atas keamanan dan kenyamanan belajar siswa/i di sekolah.

#stopmbg",
1970761437917442472,agnosticjack,@PRFMnews Ini sih bukan lagi keracunan tapi emang sengaja diracun lewat MBG,
1970761392459248016,Harrison♠️,@BazukaBt @multibank_io mbg still got a kaito campaign running right?,
1970761355516170272,allea ୨ৎ,"i loooove him so badd seneng kalo sampe 'iya' dia yang jadi guest starnya. TAPI disisi lain sedih juga.. ini sangat darderdor disaat back story aqeela budget nya kaya Makan Bergizi Gratis alias MBG, bayangin bayinya kaya sumpit gacoan 🥀🥀",
1970761311761113452,Ssa⁷,"@projectm_org Semuanya salah, mestinya gak perlu lah ada MBG, kalo masih perduli kasih aja biaya pendidikan anak sampai sarjana udah",
1970761310368682000,No Name,"Dampak Keracunan Dimana Mana, Program MBG Harus Di Evaluasi. 

Gaskeun @puanmaharani_ri https://t.co/ibxz3YZHDM",
1970761299673129219,kontemplasi,"@zanatul_91 ajari anak tentang makanan basi, baunya, bentuknya, nasi berlendir, atau ulat pada sayur atau telur lalat pada daging, daging mentah/merah. Klo gak yakin anak tahu, stop dlu jangan makan MBG, dilain hal juga BGN gak memberikan penjelasan yg tegas mengenai dugaan kontaminasi babi",
1970761270673711380,TAN🐰🍍,makanan beracun gratis kan MBG tuhhh?,
1970761208283439277,あか47,"@zuhddenly yayaya, tapi lumayan bingung sih karo mbg iki, lek ditolak berarti sekolah juga dapat dana tambahan pengganti mbg ga?",
1970761118114263518,noe🍉,"@BaseBDG Ada lagi keracunan MBG hari ini di cipongkor lagi beda dapur pengelola (ponakan gue kena),juga di cihampelas cililin hari ini... https://t.co/9JzXjzYXRd",
1970761113802547675,Minang088,"Program MBG menjadi langkah strategis untuk pemenuhan gizi dan mencegah stunting, menyongsong generasi unggul.
#MakanBergiziGratis
#ManfaatMBG
#CegahStunting
#DukungMBG
#IndonesiaEmas2045 https://t.co/U2Oy8wkqio",
1970761107603366323,Chaerul Hatta (Daeng Buang),"Gimana klo jatah MBG dialihkan jd jatah makan para pejabat pemerintah, terutama presiden, wapres, @dpr_ri dan paling utama ke @BappenasRI 

cc: @prabowo https://t.co/3RTKtN7AWM",
1970761094349365540,Rahma,"Anak ku sedang dapet mbg, dan udah izin buat bekel sendiri tapi disuruh masukin lagi sama bu guru dan makan yang mbg hari ini 🥲
terus bapake emosi, mana berita nya gini terus lagi...",
1970761092965245004,彡﹒𝗓𝖾𝗓𝖾﹒🥞﹒★,Deket rumahku banyak bgt ambulance yg bawa pasien keracunan mbg di cihampelas 😔,
1970761068416012464,Minang088,"Program MBG menjadi langkah strategis untuk pemenuhan gizi dan mencegah stunting, menyongsong generasi unggul.
#MakanBergiziGratis
#ManfaatMBG
#CegahStunting
#DukungMBG
#IndonesiaEmas2045 https://t.co/r8bgovWUSA",
1970761033884242317,BTC Frogger,@BazukaBt @multibank_io how will the multibank and bitbond partnership enhance $mbg tokenization and real world asset access,
1970762775082475526,navvvv,"@PriboemiJakarta 1,2 T itu hak umkm kuliner seperti warteg dll.
Sekarang 1,2 T yg nikmati pemilik dapur mbg yg bukan ahli jualan masakan.

Dzalim",
1970762755507671373,Oman Thamrin,Kini masa kecil anak-anak Papua penuh kebahagiaan dengan dukungan gizi dari program mbg https://t.co/jaG9W1kjw2,
1970762689359343757,LIPUTAN6,"Murid dan Guru di Kalbar Keracunan Usai Menyantap MBG Lauk Ikan Hiu

https://t.co/sjEzhxRdue",
1970762635328311471,senkom kotacimahi,"Sejumlah siswa SMA dan SMK sekitar 160 orang ,di Cipongkor ,Kabupaten bandung barat,,para siswa mengaku merasa mual2 dan pusing, setelah menyantap makanan dari dapur MBG 
Sekolah yang  terdamapak
1. SMK Karya Perjuangan
2. MTs Manarul Huda
3. MI Cipingkor 2
4. SDN 4 Cipongkor https://t.co/2M7PQzUIRL",
1970762612758716559,Hasan,Lalu MBG gak akan pernah dihentikan,
1970762584585650490,THE SUPER SENTAI BOY,"@ThatSun510 @StopPlandemit @ch4o5Myth @SumandoGaek @Faraz_kepri @mulkanjabariyan @mamakchayank @BukanAntarkota @ranglasi @TedInvestigasi @honeeyyda @seekracle @daddyyuki Vaksin = 💩
MBG = 💩💩",
1970762543158432042,Ryos,@pikiran_rakyat Hentikan dan bubarkan mbg,
1970762472740270326,Indahnya perbedaan,"@CNNIndonesia Sekeras apapun berteriak menyuarakan keracunan akibat MBG tidak akan pernah sampai ke telinga Pak Presiden, kalau pun sampai paling hanyalah sebatas hitungan angka yg prosentase nya kecil",
1970762460253868048,pCxHy + qO₂,"kepada yang kritik soal mbg dan bilang kalau program ini ga dipikirkan dengan matang. mbg ini sudah dipikirkan dengan sangat matang, kok. buktinya program ini efektif —untuk menarik pemilih.",
1970762431615115566,❤️me🫂,trs knp klo fg? fg jg bisa bedain basi apa gknya. ini mah emg sistem mbg ajh yg gjls anjrit,
1970763254202015785,Warung Kopi Mang Darman,"@ARSIPAJA Semua dimonopoli. Dari hasil tambang sampai ke makanan anak sekolah. Kantin sekitar sekolah tutup karena MBG.
Kenapa pemerintah ga fokus untuk turunkan harga kebutuhan pokok dan transportasi saja? Sehingga ekonomi jalan lagi dan rakyat ga perlu ngemis bansos.",
1970763246128042034,haaaaaaani ౨ৎ,"Apa ya, bukan egois atau apa gue lebih cape liat berita mbg daripada 🍁 yang banyak bacot akan hal itu itu aja. Itu nyawa ya wowo, gue takil pala lu.",
1970763206756041167,"Dr. Abdul Aziz, M. Sc.","Program MBG sudah banyak menelan korban siswa keracunan. Orang tua setiap hari deg-degan mengkhawatirkan putra-pitrinya. Sebaiknya Program ini dihentikan saja Pak @prabowo 
Alihkan anggaran untuk kesejahteraan guru dan dosen serta biaya pendidikan gratis. https://t.co/Pf3YflMVBB",
1970763195477565835,𝓓𝓮 𖹭,"menurut ku klo mau mbg gpp, tqpi nggak tiap hari sih. bayangin kasih makan rakyat indonesia setiap hari tuh habis berapa dengan hitungan/anak 10k. mungkin ada 1 hari dimana ya udah mbg  gtu. biar mateng juga perhitungan gizinya (gk keracunan dll)🫰🏻🫰🏻🥹🥹",
1970763193086828702,NAMA TIDAK BOLEH KOSONG,"Si duyeh gak pernah dimakan itu MBG, klo si dohleng mah dimakan krn berupa biskuit dan susu kemasan. Aman",
1970763191509754089,#IndonesiaGelap,Negara lg susah tpi makanan dibuang mubazir. Serius ga ada tokoh yg bisa membujuk @prabowo agar mengalihkan dana MBG untuk hal yg urgen ke rakyat.,
1970763186082324913,Rooney,@Anak__Ogi @prabowo @Gerindra @prabowo @Gerindra @DPR_RI hapus MBG pak,
1970763082222968962,🦉kaKikyKu🐰,"Voters 02 sebelum anaknya ngalamin 
""Jangan nyalahin Presiden lah, salahin dapurnya, salahin pengelola MBGnya.""
Also Voters 02 setelah anaknya ngalamin :
""Udah kamu gak usah makan dari MBG lagi.""

Nah kan, gak terima juga klean kalo anak klean yg jadi korbannya. 🤦🏻‍♀️",
1970763074245407148,adittyajulmi,"Heran sih sama buzzer2nya, moles citra junjungannya terus, giliran ada masalah di MBG pura2 kgk lihat😂",
1970763073284907185,Yuri,"@kikiadnankarim Sejak awal mulai MBG di sini sayurannya dimasak semua, belum ada yg mentah. Sampai kapanpun akan selalu ikut awasi, ngeri kalau sampai kejadian keracunan di sini.",
1970763056692302318,Grok,"@MIRCeasar @txtdrimedia Ya, benar. DPR telah menyetujui APBN 2026 dengan alokasi Rp 335 T untuk program MBG, di mana Rp 223 T bersumber dari anggaran pendidikan (total pendidikan Rp 769 T). Ini dikonfirmasi oleh Kepala BGN, meski ada variasi detail di sumber seperti Rp 268 T pagu resmi + Rp 67 T",
1970762963427729914,TangoKilo,"@Anak__Ogi @prabowo @Gerindra Sebetulnya MBG itu bagus, kalo yg pegang tender penyedia mengelolanya bener. Yg nggak keracunan kan banyak juga. Yg dpt makannya bener jg banyak. Kenyataannya didaerah2 uang 10rb itu mmg bisa dpt makanan layak. Menyerap tenaga kerja banyak, pedagang pasar jg byk diuntungkan.",
1970762947980075216,VV,Anggaran MBG tinggi karena sepaket dengan biaya keracunan.,
1970762935481078180,ZLEBOR,"@Gapazhe @BiLLRaY2019 Bos,,,gue bkn buzzer,,gue rkyt yg melihat sesuatu secara obyektif…..logika aja ga mungkin ada seseorang yg sengaja ngasi ank2 MBG itu yg ada belatungnya ato basi ini cmn keteledoran ato human error sj,,ato kl memang itu sengaja mk itu adalah sabotase program MBG",
1970762889616294248,Acacicilnung N De Genkzz 🍣,"Sebagai kepala NGN, Bapak udah pernah makan menu MBG yang ala kadarnya itu belum?

Jangan cuma guru yang disuruh icip, tapi Anda bahkan gamau makannya",
1970763650408554854,Abel ──★ ˙ ̟,@naphroditei Malah ditambahin anggarannya🤣 dhlh I told my little sister not to eat MBG tp nyokap fans berat wowo,
1970763635866902861,Awikwok🦁,"Ya Allah, mbg macem ape ini anj😑",
1970763603038085608,"Diyan Setyaji, S.Gz., MPH., Dietisien.","@Ejijaja @kompascom Itu semua adl kelompok rentan dan risiko tinggi.

tujuan MBG awalnya bagus, harus dievaluasi agar ga melenceng dari niat baik di awal",
1970763454295482689,Ayyin | BBPLV,"Tujuan MBG itu baik, tapi cara kerjanya itu bukan proyek kateringan. Harusnya dibikin dapur ditiap2 sekolah dg mempekerjakan 4-5 orang di setiap dapur untuk menyiapkan makan siang. Makannya prasmanan kyk di SK atau US.
Yakali dari sekian banyak pejabat gak ada yg kepikiran gini??",
1970763452982665487,Haziq Wahyu,"@zhil_arf MBG itu program pilihan rakyat Indonesia. 
Program ini sudah dikampanyekan waktu pemilu. Dan sebagian besar rakyat Indonesia senang menerimanya. Lalu kenapa yg disalahkan pemerintah?",
1970763431608517067,Yedi 🪲🐞🐝🐛,@neVerAl0nely__ Satu kecamatan beda desa dengan yg keracunan MBG kemaren.,
1970763420237734323,az 🏕,@PRFMnews hentikan mbg,
1970763404857221408,kecap ikan,"mereka ga akan cukup berani bertaruh untuk menjegal MBG sekaligus melakukan counter dengan bahan MBG 
sebab kalo sampe fatal dan autopsi mereka juga yang limbung dan bakal senjata makan tuan
jadi MBG beracun+bermasalah akan digoreng terus beritanya",
1970763382510039523,loom,ancrit entomologist pantesan di mbg yg kemaren viral ada kecoak,
1970763370753335769,Abel ──★ ˙ ̟,@liddolmoonfairy Si gembrot abis yapping noh malu2in anjir sedunia mau dikasih MBG keknya,
1970763366827503702,fermentaci,"@Ardynuw @alvinsuganda @sociotalker To be honest, senior2 di gizi ditawarin jd tim inti mbg pada gamau, krn ya mereka udah faham bgt mbg ni ga ada evidence basednya buat memperbaiki permasalahan gizi yg urgent, salahsatunya stunting. Makanya yg maju jd kepala mbg ga nyambung🤣",
1970763341888192875,Erick Frontier,@mikuroQ @prabowo Kemaren Istana ngakuin 5000org korban keracunan. Dan seketika Anggaran MBG 2026 Tok..tok..tok...335T diketok DPR. Miris banget Negeri ini.,
1970763341560938911,bbib,@unmagnetism MBG,
1970763309541663223,imron.🇵🇸,mereka tuh ga mikir ya 1 porsi mbg yang beracun tuh bisa ngilangin nyawa MANUSIA??? cuma angka kah nyawa rakyat di mata mereka? sebatas statistikv dzalim bgt beneran,
1970763305569645017,Peselam Gratisan,"Ngeri juga yah jadi anak sekolah jaman sekarang, resikonya keracunan MBG :|",
1970768922506035366,3rwin 4rdian.___34,"MBG lagi... Memalukan banget Program ini, dengar ibu ini paparkan persoalan..😢 https://t.co/JhpNT92BVM",
1970768915786846500,suparman adi,"@kompascom Selama ini ketidakadilan terlihat di meja makan, MBG hadir untuk memperbaikinya",
1970768912712434077,Yulfa Zahara,"@kompascom Keadilan gizi bukan sekadar target, MBG bikin jadi kenyataan",
1970768909478568335,ariakirani,@kompascom MBG itu program sederhana tapi filosofinya dalam: keadilan lewat gizi,
1970768905754103825,Erlin Pujianti,"@kompascom Dulu orang miskin sering jadi penonton, sekarang MBG bikin mereka ikut punya akses gizi",
1970768904189550808,Dimas Rifandi,@kompascom Keadilan gizi lewat MBG itu bentuk distribusi nyata yang dulu gagal diwujudkan,
1970768902650241140,Maulana Akbar,@kompascom Belatung di menu bikin MBG dipertanyakan. BGN harus selamatkan citra lewat pengawasan ketat,
1970768899890389168,Nayla Suciana,"@kompascom MBG bikin anak di pelosok punya hak sama dengan anak kota, itu definisi adil",
1970768897147277609,Randi steviano,"@kompascom Keadilan sosial bukan abstrak lagi, MBG bikin jadi konkret lewat menu makan sehat",
1970768890927153275,sugeng setiawan,"@kompascom Keadilan sosial bisa dimulai dari hal kecil, MBG buktiin dengan sepiring makan sehat",
1970768888989417773,Ramadan Rully,@kompascom MBG itu koreksi masa lalu: keadilan gizi jangan lagi diabaikan,
1970768885793391042,Muhammad David,"@kompascom Dulu gizi jadi soal nasib, sekarang lewat MBG jadi soal hak yang dijamin negara",
1970768882844737747,ratu nindya,@kompascom Keadilan gizi lewat MBG adalah bentuk keberpihakan yang jarang ada di kebijakan publik,
1970768880722420225,naira radisa,@kompascom MBG itu jembatan sederhana menuju bangsa yang adil dan sehat,
1970768866315063331,rul ☽̶☾,"makin banyak aja berita tentang keracunan mbg ini, dan si Wowo gk angkat suara anjirrr, beneran siswa siswi yg keracunan tuh cuman seonggok data kecil di mata dia",
1970768864352125230,reva,dana sebanyak itu daripada buat MBG mening catering warteg bahari aja. murah enak dan sehat.,
1970768815995928934,ferizandra,"@barengwarga Kasus keracunan MBG di Cipongkor, Bandung Barat kembali terulang...! https://t.co/vDyHvjyaMF",
1970768795569660168,𝔹𝕚𝕪𝕒,"Ya Allah lemes banget keracunan mbg di cipongkor aja masih anget banget, hari ini malah kejadian di sekolah keponakan aku😭😭",
1970768793682223512,Putz 🍉 ,"@audhinafh tetiba keinget si om botak wkt doi ngomong makan steak berjuta aja bisa keracunan wkwkwk aduh terus ini gimanaaa. Tiap ada berita keracunan mbg ini, kok vendornya gak pernah disebut",
1970768762111709614,nanang raja,"@detikcom Kalau ditangani serius, kasus MBG bisa jadi contoh bahwa pemerintah cepat respons masalah rakyat",
1970768743816159241,Tasya Andini,@detikcom Penanganan cepat kasus MBG akan jaga dua hal: nyawa rakyat dan kredibilitas program,
1970768733082919366,Pratama Sakti,@detikcom Netizen ingin semua pihak terbuka soal hasil investigasi kasus MBG,
1970768732596379691,pram,"ini mbg harus di stop sih programnya, gue kira gak bakal nemuin hal nyeleneh secara langsung, taunya malah absurd

gimana ceritanya program mbg, anak sekolah dikasih makan mie ayam yg udah gak layak, alhasil beberapa ada yg harus ke klinik buat diperiksa",
1970768726116180104,Eka Ratih,"@detikcom MBG punya manfaat besar, tapi keamanan tetap nomor satu. Itu yang harus dijaga bersama",
1970768720307052580,Nurmala Saras,"@detikcom Netizen ingin aksi nyata, bukan sekadar kata-kata manis soal penanganan MBG",
1970768711574524083,Dani Wijaya,@detikcom Publik berharap kasus MBG segera selesai agar program bisa kembali fokus bantu rakyat,
1970768689642492053,ripped jeans,"gue mimpi adek gue diculik td pagi, takutnya yg nyulik nya kang mbg https://t.co/LirdOUhSPe",
1970768673544810873,GJ,Hari ini selasa tgl.24 september 2025 giliran SMKN 1 CIHAMPELAS Kab. Bandung barat keracunan setelah menyantap MBG.. gimana ini baapaaakkk??? https://t.co/ohp9bgs54L,
1970768671430844866,ra🍉🍀🪷,"HALAH MBG NOH EVALUASI, 
Udah bukan 100an lagi yg keracunan ya bapak 

Inii makin hari makin ngabluu",
1970768653466681530,Raden SyamiLL Syafi’i,"@catchmeupco Tidak usah berhayal paman.
Lihatlah Ribuan dapur MBG sedang dibangun, dan rata rata milik Para Pejabat yg memutuskan program tersebut. 
Lantas siapa yg bisa mengalihkan ataupun menyetop ini kegiatan???
Di depan mata, MBg adalah mesin pencetak uang yg pasti. 
Jelas untungnya.",
1970768614094708983,Frans Adi Jarwo,"KSP Ungkap 8.549 Dapur MBG Belum Punya SLHS, Hanya 34 yang Punya

Klik untuk vlongha vlongho
https://t.co/QRkbUhll7g.",
1970768568590705032,Kirana olivia,"@Metro_TV Serapan anggaran MBG belum penuh, ayo kawal bersama.",
1970768565772153127,Mutya Anindyana,@Metro_TV Anggaran besar itu konsekuensi dari program sebesar MBG.,
1970768554812375368,Reni Kumalasari,"@Metro_TV Fantastis anggaran MBG wajar, targetnya juga besar.",
1970768545773686802,Resti Fauziah,@Metro_TV Fantastis anggaran MBG itu pilihan tepat untuk SDM.,
1970768539540955173,Widya Aninda,@Metro_TV Anggaran MBG fantastis itu harga yang harus dibayar.,
1970768511950852283,Dewi Maysa,"@humaniesproject @barengwarga Ada yang live keracunan MBG Cipongkor sekarang di tiktok nih, min. Mungkin bisa coba DM ke akun ini. Katanya beda dapur dari yang kemarin, tapi masih satu kecamatan. https://t.co/y7jggT5Aqv",
1970768486747255141,ThatSun510,"@honeeyyda @Delta_tofu @StopPlandemit @ch4o5Myth @SumandoGaek @Faraz_kepri @mulkanjabariyan @mamakchayank @BukanAntarkota @ranglasi @TedInvestigasi @seekracle @daddyyuki Mbg bisa berjalan dgn uang diserahkan ke sekolah dgn tranparan, sekolah bersama komite ortu murid mengemas sendiri, pasti hasilnya tepat, gk asal2an.

Selama via badan2 pemerintah, omong kosong bener, cuma buat bancakan yg ada.",
1970768442509910234,tokikito🍁,"gue tau pemerintah gamau cancel MBG krn udh terlanjur banyak bgt dana yg dikeluarin kaya mobil distribusi mbg, pegawai, seragam pegawai, membangun rumah produksi mbg dll tp lo mikir anjing udah banyak korbannnnn",
1970768417461514640,Refan Gemilang,"@tempodotco Bantuan tunai bikin kontrol negara lemah, MBG justru hadir sebagai instrumen kontrol",
1970769050155524141,Catch Me Up!,"Kepala BGN Dadan Hindayana menganggap kasus keracunan massal Makan Bergizi Gratis (MBG) yang dialami 364 siswa PAUD sampai SMA/SMK  di Kecamatan Cipongkor, Kabupaten Bandung Barat sebagai sebuah keteledoran. 

Lebih lanjut, Dadan menyoroti keracunan massal yang terjadi di https://t.co/8H7wRkZEUK",
1970768376495776196,The Indonesian Institute,https://t.co/DpnrPhvunW,
1970768266437238927,The Indonesian Institute,https://t.co/FaxiWw8L5M,
